"commit_id","equipo","modulo","prioridad","lead_time_horas","lineas_cambiadas","num_bugs","deploy_status"
"PR-14204","Beta","Frontend-UI","Media",7,10,1,"success"
"PR-14205","Beta","Core-API","Baja",16,309,1,"success"
"PR-14206","Alpha","Database","Alta",5.38,124,1,"success"
"PR-14207","Gamma","Auth-Service","Media",0.51,105,0,"success"
"PR-14208","Gamma","Core-API","Baja",57,669,1,"failed"
"PR-14209","Alpha","Core-API","Baja",3,142,1,"success"
"PR-14210","Beta","Auth-Service","Baja",5.6,247,0,"failed"
"PR-14211","Alpha","Auth-Service","Media",27.29,372,1,"success"
"PR-14212","Alpha","Frontend-UI","Alta",2,173,1,"success"
"PR-14213","Gamma","Core-API","Media",8,20,0,"success"
"PR-14214","Beta","Auth-Service","Media",61,761,3,"success"
"PR-14215","Gamma","Database","Alta",8,141,1,"success"
"PR-14216","Delta","Auth-Service","Media",4,133,0,"success"
"PR-14217","Gamma","Billing","Baja",48,553,1,"success"
"PR-14218","Delta","Core-API","Baja",12.94,173,1,"success"
"PR-14219","Alpha","Auth-Service","Alta",5,10,0,"success"
"PR-14220","Alpha","Database","Alta",7,187,0,"rolled_back"
"PR-14221","Alpha","Frontend-UI","Media",3,10,0,"success"
"PR-14222","Gamma","Frontend-UI","Alta",72,854,5,"rolled_back"
"PR-14223","Beta","Core-API","Alta",2,11,0,"success"
"PR-14224","Alpha","Core-API","Media",1.28,238,2,"success"
"PR-14225","Alpha","Auth-Service","Media",3,69,0,"success"
"PR-14226","Delta","Core-API","Media",4.83,214,1,"success"
"PR-14227","Gamma","Billing","Media",7,49,0,"success"
"PR-14228","Gamma","Billing","Alta",47,499,5,"success"
"PR-14229","Alpha","Core-API","Baja",2.25,132,0,"success"
"PR-14230","Gamma","Billing","Alta",13,51,0,"success"
"PR-14231","Beta","Frontend-UI","Media",41.24,669,4,"failed"
"PR-14232","Gamma","Billing","Media",0,162,2,"success"
"PR-14233","Delta","Billing","Media",3,10,0,"failed"
"PR-14234","Beta","Database","Media",34,490,1,"success"
"PR-14235","Gamma","Auth-Service","Crítica",2.36,10,0,"success"
"PR-14236","Beta","Auth-Service","Baja",3,114,1,"success"
"PR-14237","Alpha","Core-API","Media",4.43,214,0,"success"
"PR-14238","Alpha","Core-API","Crítica",30,428,5,"failed"
"PR-14239","Delta","Auth-Service","Baja",3.75,114,0,"success"
"PR-14240","Gamma","Auth-Service","Media",69,953,6,"failed"
"PR-14241","Gamma","Auth-Service","Baja",36,488,1,"success"
"PR-14242","Alpha","Database","Media",55.69,656,4,"success"
"PR-14243","Beta","Billing","Media",2.36,112,0,"success"
"PR-14244","Alpha","Auth-Service","Media",3.52,31,0,"success"
"PR-14245","Beta","Auth-Service","Baja",4,54,0,"success"
"PR-14246","Alpha","Core-API","Media",41.56,845,5,"success"
"PR-14247","Delta","Database","Media",49,515,4,"success"
"PR-14248","Gamma","Database","Media",8,10,0,"success"
"PR-14249","Gamma","Auth-Service","Alta",7.52,247,0,"success"
"PR-14250","Delta","Billing","Media",4.48,307,1,"failed"
"PR-14251","Gamma","Auth-Service","Alta",3,176,0,"success"
"PR-14252","Beta","Auth-Service","Media",41.67,529,1,"success"
"PR-14253","Beta","Core-API","Media",41,629,2,"success"
"PR-14254","Gamma","Auth-Service","Alta",34.9,520,4,"success"
"PR-14255","Gamma","Auth-Service","Baja",3,20,0,"success"
"PR-14256","Beta","Database","Alta",54,715,4,"success"
"PR-14257","Alpha","Core-API","Media",49.2,575,3,"success"
"PR-14258","Beta","Billing","Alta",3.25,177,0,"success"
"PR-14259","Beta","Billing","Media",56,709,3,"failed"
"PR-14260","Gamma","Frontend-UI","Crítica",38.63,364,0,"success"
"PR-14261","Delta","Frontend-UI","Alta",38.79,571,1,"rolled_back"
"PR-14262","Beta","Auth-Service","Alta",5,10,0,"success"
"PR-14263","Delta","Database","Alta",33,577,2,"success"
"PR-14264","Alpha","Billing","Media",8.99,218,1,"success"
"PR-14265","Gamma","Frontend-UI","Media",8.03,159,1,"success"
"PR-14266","Alpha","Auth-Service","Baja",2.05,88,1,"success"
"PR-14267","Alpha","Auth-Service","Alta",2.86,10,1,"success"
"PR-14268","Gamma","Frontend-UI","Media",49.94,740,2,"success"
"PR-14269","Alpha","Core-API","Crítica",5,39,0,"success"
"PR-14270","Beta","Core-API","Alta",27,169,1,"success"
"PR-14271","Alpha","Core-API","Alta",38,546,2,"success"
"PR-14272","Alpha","Database","Media",4,10,0,"success"
"PR-14273","Gamma","Frontend-UI","Crítica",5.7,96,0,"failed"
"PR-14274","Beta","Frontend-UI","Media",8,227,0,"success"
"PR-14275","Delta","Frontend-UI","Alta",10.45,156,0,"success"
"PR-14276","Beta","Database","Alta",41,512,2,"rolled_back"
"PR-14277","Gamma","Billing","Alta",1,10,1,"success"
"PR-14278","Gamma","Frontend-UI","Media",1,257,0,"success"
"PR-14279","Alpha","Auth-Service","Media",64,829,6,"rolled_back"
"PR-14280","Beta","Database","Crítica",47,840,3,"success"
"PR-14281","Gamma","Frontend-UI","Baja",72,1021,5,"failed"
"PR-14282","Beta","Core-API","Crítica",1,10,0,"success"
"PR-14283","Alpha","Core-API","Media",40.98,297,0,"success"
"PR-14284","Gamma","Database","Media",100.47,1050,7,"failed"
"PR-14285","Delta","Core-API","Crítica",6.76,246,2,"success"
"PR-14286","Beta","Billing","Baja",43.52,630,5,"rolled_back"
"PR-14287","Alpha","Core-API","Media",1.61,130,0,"success"
"PR-14288","Gamma","Core-API","Media",2,97,0,"success"
"PR-14289","Delta","Database","Media",31,422,0,"success"
"PR-14290","Gamma","Auth-Service","Media",37.2,504,2,"success"
"PR-14291","Gamma","Database","Crítica",59.06,695,4,"failed"
"PR-14292","Alpha","Billing","Alta",76.36,1107,7,"success"
"PR-14293","Beta","Core-API","Alta",1.87,348,0,"success"
"PR-14294","Delta","Auth-Service","Media",10,112,0,"success"
"PR-14295","Alpha","Database","Baja",5.72,281,1,"success"
"PR-14296","Gamma","Auth-Service","Media",2,10,0,"success"
"PR-14297","Gamma","Auth-Service","Crítica",44.05,594,1,"success"
"PR-14298","Gamma","Billing","Media",1.19,285,1,"success"
"PR-14299","Gamma","Billing","Media",59,897,5,"success"
"PR-14300","Beta","Frontend-UI","Media",88,1135,4,"failed"
"PR-14301","Gamma","Billing","Crítica",62.96,883,1,"rolled_back"
"PR-14302","Alpha","Auth-Service","Baja",66,696,4,"success"
"PR-14303","Beta","Database","Media",2,10,0,"success"
"PR-14304","Gamma","Frontend-UI","Alta",36,548,4,"rolled_back"
"PR-14305","Alpha","Core-API","Crítica",8,327,0,"success"
"PR-14306","Gamma","Auth-Service","Media",0.36,10,0,"success"
"PR-14307","Beta","Core-API","Media",4.06,207,1,"success"
"PR-14308","Gamma","Auth-Service","Alta",30,300,3,"success"
"PR-14309","Gamma","Frontend-UI","Baja",13.3,70,0,"success"
"PR-14310","Gamma","Frontend-UI","Crítica",7,321,2,"success"
"PR-14311","Beta","Core-API","Media",55.71,731,1,"success"
"PR-14312","Alpha","Database","Media",8.37,290,0,"success"
"PR-14313","Beta","Auth-Service","Alta",4,218,2,"success"
"PR-14314","Delta","Core-API","Media",46,665,2,"success"
"PR-14315","Gamma","Frontend-UI","Baja",72,950,6,"success"
"PR-14316","Delta","Database","Baja",0.73,10,0,"success"
"PR-14317","Delta","Database","Baja",31.54,345,0,"success"
"PR-14318","Delta","Database","Media",4,10,0,"success"
"PR-14319","Beta","Core-API","Media",49,979,5,"success"
"PR-14320","Gamma","Database","Media",57.65,821,0,"success"
"PR-14321","Beta","Billing","Alta",2.66,184,0,"success"
"PR-14322","Gamma","Auth-Service","Media",43,488,3,"success"
"PR-14323","Alpha","Database","Media",8,181,2,"success"
"PR-14324","Alpha","Core-API","Alta",46,767,4,"failed"
"PR-14325","Beta","Database","Baja",205,2657,11,"success"
"PR-14326","Alpha","Auth-Service","Crítica",2.21,10,1,"success"
"PR-14327","Alpha","Frontend-UI","Media",190.95,2241,6,"failed"
"PR-14328","Delta","Core-API","Alta",46,695,4,"failed"
"PR-14329","Gamma","Auth-Service","Media",35,545,2,"success"
"PR-14330","Alpha","Frontend-UI","Media",2.02,159,1,"success"
"PR-14331","Gamma","Core-API","Media",2,98,0,"success"
"PR-14332","Beta","Frontend-UI","Crítica",4.66,111,0,"success"
"PR-14333","Beta","Billing","Crítica",11,210,0,"success"
"PR-14334","Delta","Billing","Alta",5.21,10,2,"success"
"PR-14335","Gamma","Frontend-UI","Baja",24,432,2,"failed"
"PR-14336","Alpha","Auth-Service","Media",42.92,538,3,"success"
"PR-14337","Alpha","Database","Media",36.67,334,0,"success"
"PR-14338","Gamma","Frontend-UI","Baja",1.17,48,0,"success"
"PR-14339","Gamma","Billing","Alta",2,206,1,"success"
"PR-14340","Gamma","Database","Alta",4.03,58,0,"success"
"PR-14341","Gamma","Core-API","Media",3,127,0,"success"
"PR-14342","Gamma","Frontend-UI","Media",4.46,43,0,"success"
"PR-14343","Delta","Core-API","Media",3.62,35,0,"success"
"PR-14344","Gamma","Core-API","Media",4,188,0,"success"
"PR-14345","Gamma","Database","Media",1,10,0,"success"
"PR-14346","Beta","Core-API","Crítica",47,588,1,"failed"
"PR-14347","Delta","Frontend-UI","Alta",42.86,562,2,"success"
"PR-14348","Gamma","Core-API","Alta",67,712,4,"success"
"PR-14349","Alpha","Core-API","Media",90.24,1290,5,"success"
"PR-14350","Delta","Auth-Service","Media",72,848,5,"failed"
"PR-14351","Delta","Core-API","Media",107,1286,3,"success"
"PR-14352","Gamma","Database","Baja",48,615,3,"success"
"PR-14353","Alpha","Database","Baja",51,814,1,"success"
"PR-14354","Gamma","Auth-Service","Media",24,365,5,"failed"
"PR-14355","Gamma","Frontend-UI","Media",62.74,958,1,"success"
"PR-14356","Gamma","Database","Baja",48,686,2,"success"
"PR-14357","Delta","Auth-Service","Alta",40,580,3,"success"
"PR-14358","Gamma","Billing","Alta",5,63,1,"success"
"PR-14359","Delta","Database","Crítica",42.12,558,4,"success"
"PR-14360","Beta","Frontend-UI","Alta",208,2459,15,"failed"
"PR-14361","Beta","Core-API","Alta",4.02,10,0,"success"
"PR-14362","Gamma","Auth-Service","Media",1,65,0,"success"
"PR-14363","Alpha","Auth-Service","Baja",88.05,968,7,"rolled_back"
"PR-14364","Gamma","Auth-Service","Media",23.92,176,0,"success"
"PR-14365","Gamma","Billing","Baja",60,563,1,"success"
"PR-14366","Alpha","Database","Media",0.81,109,1,"success"
"PR-14367","Alpha","Auth-Service","Baja",18,313,2,"success"
"PR-14368","Gamma","Frontend-UI","Baja",28,487,3,"success"
"PR-14369","Beta","Frontend-UI","Media",14.68,134,0,"success"
"PR-14370","Beta","Billing","Alta",31,434,3,"failed"
"PR-14371","Delta","Auth-Service","Alta",266,3186,9,"failed"
"PR-14372","Delta","Billing","Crítica",5.39,354,1,"success"
"PR-14373","Alpha","Database","Baja",1.31,140,0,"failed"
"PR-14374","Beta","Billing","Baja",39,455,2,"success"
"PR-14375","Alpha","Frontend-UI","Crítica",5,180,0,"success"
"PR-14376","Gamma","Frontend-UI","Alta",0.63,91,0,"success"
"PR-14377","Beta","Core-API","Media",77,885,2,"success"
"PR-14378","Beta","Database","Alta",42.49,524,5,"success"
"PR-14379","Delta","Frontend-UI","Media",5.23,29,0,"success"
"PR-14380","Gamma","Frontend-UI","Baja",57,861,2,"success"
"PR-14381","Gamma","Billing","Crítica",27.14,378,1,"success"
"PR-14382","Delta","Frontend-UI","Alta",1,262,0,"success"
"PR-14383","Beta","Frontend-UI","Crítica",2.77,68,0,"success"
"PR-14384","Gamma","Database","Media",3.1,55,0,"success"
"PR-14385","Gamma","Billing","Media",2.03,162,1,"success"
"PR-14386","Beta","Frontend-UI","Media",5,10,1,"success"
"PR-14387","Beta","Billing","Media",10.53,23,0,"success"
"PR-14388","Alpha","Auth-Service","Media",95.88,1066,2,"success"
"PR-14389","Gamma","Core-API","Media",3.62,281,1,"success"
"PR-14390","Beta","Database","Baja",6.26,10,0,"success"
"PR-14391","Alpha","Core-API","Baja",1,66,0,"success"
"PR-14392","Beta","Billing","Alta",115.22,1566,11,"success"
"PR-14393","Beta","Frontend-UI","Media",75.78,927,4,"rolled_back"
"PR-14394","Delta","Core-API","Alta",5.95,145,0,"success"
"PR-14395","Beta","Core-API","Baja",48,562,2,"failed"
"PR-14396","Beta","Auth-Service","Media",3.74,248,1,"success"
"PR-14397","Beta","Billing","Media",4.23,10,0,"success"
"PR-14398","Gamma","Auth-Service","Media",38.32,537,1,"success"
"PR-14399","Alpha","Frontend-UI","Baja",208.95,2482,5,"success"
"PR-14400","Alpha","Database","Alta",2.33,79,0,"success"
"PR-14401","Beta","Database","Media",43.38,552,1,"success"
"PR-14402","Beta","Auth-Service","Media",2.57,280,2,"failed"
"PR-14403","Gamma","Core-API","Media",31,438,1,"failed"
"PR-14404","Gamma","Auth-Service","Media",8,10,0,"success"
"PR-14405","Beta","Billing","Media",72,871,7,"success"
"PR-14406","Alpha","Core-API","Media",63,834,7,"failed"
"PR-14407","Gamma","Frontend-UI","Alta",24,308,2,"success"
"PR-14408","Alpha","Auth-Service","Media",0.57,36,0,"success"
"PR-14409","Delta","Auth-Service","Media",38,270,2,"success"
"PR-14410","Delta","Frontend-UI","Alta",72,903,2,"failed"
"PR-14411","Beta","Billing","Media",1.82,222,2,"success"
"PR-14412","Beta","Core-API","Baja",31.92,479,3,"success"
"PR-14413","Delta","Frontend-UI","Alta",1.09,10,1,"failed"
"PR-14414","Delta","Frontend-UI","Crítica",65.19,1019,6,"failed"
"PR-14415","Delta","Database","Media",5.96,184,0,"success"
"PR-14416","Alpha","Core-API","Media",28.59,298,0,"success"
"PR-14417","Alpha","Auth-Service","Media",3,245,0,"success"
"PR-14418","Alpha","Core-API","Baja",6,104,1,"success"
"PR-14419","Alpha","Frontend-UI","Media",4,10,1,"success"
"PR-14420","Alpha","Core-API","Alta",7,165,3,"success"
"PR-14421","Gamma","Frontend-UI","Baja",93.26,1158,4,"failed"
"PR-14422","Alpha","Billing","Crítica",1.2,136,2,"failed"
"PR-14423","Alpha","Billing","Baja",2,10,0,"success"
"PR-14424","Beta","Billing","Crítica",50.29,753,3,"failed"
"PR-14425","Delta","Frontend-UI","Crítica",26.1,337,1,"success"
"PR-14426","Alpha","Database","Media",24,270,0,"failed"
"PR-14427","Beta","Frontend-UI","Media",3.1,224,2,"failed"
"PR-14428","Alpha","Core-API","Media",47.2,632,4,"failed"
"PR-14429","Beta","Core-API","Media",48,705,3,"success"
"PR-14430","Delta","Core-API","Media",4.91,59,0,"success"
"PR-14431","Delta","Database","Alta",22,58,0,"success"
"PR-14432","Gamma","Auth-Service","Media",5,279,0,"success"
"PR-14433","Alpha","Auth-Service","Media",78.71,1104,4,"success"
"PR-14434","Gamma","Billing","Media",67.51,967,3,"failed"
"PR-14435","Beta","Billing","Media",3.25,237,1,"success"
"PR-14436","Beta","Billing","Baja",157,2062,12,"rolled_back"
"PR-14437","Alpha","Auth-Service","Alta",53,639,3,"success"
"PR-14438","Alpha","Auth-Service","Media",0.88,228,2,"rolled_back"
"PR-14439","Beta","Frontend-UI","Baja",22.65,266,1,"success"
"PR-14440","Gamma","Auth-Service","Media",4,27,0,"success"
"PR-14441","Alpha","Database","Media",29.81,576,3,"success"
"PR-14442","Gamma","Database","Alta",2.74,10,0,"failed"
"PR-14443","Gamma","Frontend-UI","Media",5,304,1,"success"
"PR-14444","Alpha","Billing","Media",65,856,4,"failed"
"PR-14445","Beta","Database","Baja",52,729,4,"success"
"PR-14446","Delta","Billing","Baja",36,461,4,"success"
"PR-14447","Alpha","Frontend-UI","Media",1.82,21,0,"success"
"PR-14448","Gamma","Frontend-UI","Alta",4.09,17,0,"success"
"PR-14449","Beta","Core-API","Crítica",2.17,10,0,"success"
"PR-14450","Delta","Auth-Service","Media",10.43,37,0,"success"
"PR-14451","Delta","Core-API","Alta",53.02,777,3,"failed"
"PR-14452","Beta","Core-API","Alta",6.66,34,0,"failed"
"PR-14453","Gamma","Frontend-UI","Crítica",46,599,1,"success"
"PR-14454","Delta","Frontend-UI","Media",3.84,74,1,"success"
"PR-14455","Gamma","Database","Media",6,84,0,"success"
"PR-14456","Delta","Auth-Service","Baja",48.71,552,1,"success"
"PR-14457","Gamma","Auth-Service","Baja",71,634,1,"success"
"PR-14458","Gamma","Billing","Crítica",8.15,10,0,"success"
"PR-14459","Beta","Database","Media",2,69,0,"success"
"PR-14460","Beta","Frontend-UI","Media",265.36,3115,14,"success"
"PR-14461","Gamma","Billing","Baja",40,472,2,"success"
"PR-14462","Alpha","Auth-Service","Media",59,699,2,"success"
"PR-14463","Alpha","Auth-Service","Baja",3.57,111,0,"success"
"PR-14464","Gamma","Database","Media",54,716,1,"success"
"PR-14465","Alpha","Billing","Baja",6.51,191,1,"success"
"PR-14466","Beta","Core-API","Media",5,49,0,"success"
"PR-14467","Alpha","Auth-Service","Baja",38,635,0,"success"
"PR-14468","Gamma","Core-API","Baja",2.09,10,0,"success"
"PR-14469","Alpha","Auth-Service","Crítica",11.46,203,0,"success"
"PR-14470","Beta","Frontend-UI","Media",48,756,3,"success"
"PR-14471","Alpha","Billing","Media",6,289,0,"success"
"PR-14472","Delta","Billing","Media",0,43,0,"success"
"PR-14473","Gamma","Frontend-UI","Media",3,17,2,"success"
"PR-14474","Delta","Billing","Media",119,1563,0,"success"
"PR-14475","Delta","Auth-Service","Media",4,112,0,"success"
"PR-14476","Delta","Billing","Alta",4,57,0,"success"
"PR-14477","Gamma","Billing","Baja",242,3048,13,"success"
"PR-14478","Alpha","Database","Alta",47.51,589,2,"success"
"PR-14479","Alpha","Billing","Media",47.33,568,1,"success"
"PR-14480","Alpha","Database","Baja",2.08,242,1,"success"
"PR-14481","Delta","Database","Media",0,10,0,"success"
"PR-14482","Gamma","Core-API","Baja",1.24,123,1,"success"
"PR-14483","Beta","Database","Alta",53.97,520,2,"success"
"PR-14484","Delta","Core-API","Crítica",44.89,583,2,"failed"
"PR-14485","Beta","Auth-Service","Crítica",2.02,153,0,"success"
"PR-14486","Alpha","Core-API","Media",50.61,731,3,"success"
"PR-14487","Alpha","Auth-Service","Baja",59.37,808,5,"failed"
"PR-14488","Gamma","Frontend-UI","Media",4,249,3,"success"
"PR-14489","Beta","Core-API","Baja",48,695,3,"success"
"PR-14490","Beta","Billing","Media",1.49,33,0,"success"
"PR-14491","Alpha","Billing","Alta",111.42,1465,7,"failed"
"PR-14492","Alpha","Billing","Alta",0.34,10,0,"success"
"PR-14493","Gamma","Database","Baja",3.13,302,1,"success"
"PR-14494","Beta","Core-API","Baja",2.29,130,0,"success"
"PR-14495","Gamma","Database","Alta",4.43,206,2,"success"
"PR-14496","Gamma","Database","Baja",3.9,74,0,"success"
"PR-14497","Gamma","Database","Crítica",2.92,70,0,"success"
"PR-14498","Alpha","Billing","Baja",4,10,0,"success"
"PR-14499","Gamma","Billing","Media",72,807,4,"failed"
"PR-14500","Alpha","Database","Baja",41,617,0,"success"
"PR-14501","Gamma","Database","Media",0.25,120,0,"success"
"PR-14502","Gamma","Database","Alta",23,486,1,"success"
"PR-14503","Beta","Core-API","Baja",44.51,672,1,"success"
"PR-14504","Beta","Frontend-UI","Baja",199,2289,8,"failed"
"PR-14505","Alpha","Frontend-UI","Baja",3.81,10,1,"success"
"PR-14506","Alpha","Billing","Media",12,32,0,"success"
"PR-14507","Delta","Billing","Media",5,133,0,"success"
"PR-14508","Alpha","Database","Media",5,136,0,"success"
"PR-14509","Alpha","Frontend-UI","Baja",72,941,4,"success"
"PR-14510","Alpha","Billing","Baja",4.06,349,2,"failed"
"PR-14511","Alpha","Frontend-UI","Media",63.95,876,5,"success"
"PR-14512","Beta","Auth-Service","Crítica",6,285,1,"success"
"PR-14513","Beta","Auth-Service","Baja",60.95,643,1,"success"
"PR-14514","Alpha","Database","Crítica",6.35,10,0,"success"
"PR-14515","Delta","Core-API","Crítica",4.06,205,0,"success"
"PR-14516","Beta","Frontend-UI","Alta",0.3,13,1,"rolled_back"
"PR-14517","Gamma","Billing","Media",65,925,3,"failed"
"PR-14518","Beta","Database","Media",2.7,10,0,"success"
"PR-14519","Beta","Billing","Crítica",5,53,0,"success"
"PR-14520","Gamma","Database","Baja",3,200,1,"success"
"PR-14521","Beta","Billing","Baja",5,10,0,"success"
"PR-14522","Gamma","Billing","Baja",6,81,0,"success"
"PR-14523","Delta","Core-API","Crítica",41.89,509,0,"success"
"PR-14524","Alpha","Auth-Service","Media",173.23,2145,7,"rolled_back"
"PR-14525","Delta","Database","Media",39,319,0,"success"
"PR-14526","Delta","Auth-Service","Crítica",31,289,0,"success"
"PR-14527","Alpha","Frontend-UI","Media",39,436,0,"success"
"PR-14528","Delta","Auth-Service","Alta",2.33,202,2,"failed"
"PR-14529","Alpha","Core-API","Crítica",5.22,10,0,"success"
"PR-14530","Alpha","Core-API","Media",26.52,198,0,"failed"
"PR-14531","Delta","Billing","Alta",48,250,0,"success"
"PR-14532","Beta","Auth-Service","Crítica",62,771,4,"success"
"PR-14533","Delta","Billing","Crítica",2.98,144,1,"success"
